date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:26	1290199/1290199	---M--	200	added ('OK')	image/jpeg	etag:%226075b394-13afd7%22	http://quickdevs.com/demo/travi/images/commons/pages-bg.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/pages-bg.jpg	(from http://quickdevs.com/demo/travi/css/stylesheet.css)
15:34:26	3919/3919	---M--	200	added ('OK')	image/png	etag:%226075b3ae-f4f%22	http://quickdevs.com/demo/travi/images/icons/support.png	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/icons/support.png	(from http://quickdevs.com/demo/travi/about-us.html)
15:36:13	961989/961989	---M--	200	added ('OK')	image/jpeg	etag:%226075b383-eadc5%22	http://quickdevs.com/demo/travi/images/commons/error-page-bg.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/error-page-bg.jpg	(from http://quickdevs.com/demo/travi/css/stylesheet.css)
15:36:20	956189/956189	---M--	200	added ('OK')	image/jpeg	etag:%226075b36a-e971d%22	http://quickdevs.com/demo/travi/images/commons/blog-bg.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blog-bg.jpg	(from http://quickdevs.com/demo/travi/css/stylesheet.css)
15:36:45	857214/857214	---M--	200	added ('OK')	image/jpeg	etag:%226075b398-d147e%22	http://quickdevs.com/demo/travi/images/commons/travi-1.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-1.jpg	(from http://quickdevs.com/demo/travi/about-us.html)
15:36:51	896453/896453	---M--	200	added ('OK')	image/jpeg	etag:%226075b38f-dadc5%22	http://quickdevs.com/demo/travi/images/commons/team1.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/team1.jpg	(from http://quickdevs.com/demo/travi/about-us.html)
15:38:42	877783/877783	---M--	200	added ('OK')	image/jpeg	etag:%226075b391-d64d7%22	http://quickdevs.com/demo/travi/images/commons/team2.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/team2.jpg	(from http://quickdevs.com/demo/travi/about-us.html)
15:38:46	943134/943134	---M--	200	added ('OK')	image/jpeg	etag:%226075b392-e641e%22	http://quickdevs.com/demo/travi/images/commons/team3.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/team3.jpg	(from http://quickdevs.com/demo/travi/about-us.html)
15:39:02	851598/851598	---M--	200	added ('OK')	image/jpeg	etag:%226075b395-cfe8e%22	http://quickdevs.com/demo/travi/images/commons/team4.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/team4.jpg	(from http://quickdevs.com/demo/travi/about-us.html)
15:40:01	1172664/1172664	---M--	200	added ('OK')	image/jpeg	etag:%226075b372-11e4b8%22	http://quickdevs.com/demo/travi/images/commons/activities-7.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-7.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:40:44	752443/752443	---M--	200	added ('OK')	image/jpeg	etag:%226075b364-b7b3b%22	http://quickdevs.com/demo/travi/images/commons/activities-8.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-8.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:41:16	930955/930955	---M--	200	added ('OK')	image/jpeg	etag:%226075b366-e348b%22	http://quickdevs.com/demo/travi/images/commons/activities-9.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-9.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:41:23	867724/867724	---M--	200	added ('OK')	image/jpeg	etag:%226075b361-d3d8c%22	http://quickdevs.com/demo/travi/images/commons/activities-10.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-10.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:42:23	874909/874909	---M--	200	added ('OK')	image/jpeg	etag:%226075b35b-d599d%22	http://quickdevs.com/demo/travi/images/commons/activities-11.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-11.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:43:35	815930/815930	---M--	200	added ('OK')	image/jpeg	etag:%226075b360-c733a%22	http://quickdevs.com/demo/travi/images/commons/activities-14.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-14.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:43:54	562620/562620	---M--	200	added ('OK')	image/jpeg	etag:%226075b387-895bc%22	http://quickdevs.com/demo/travi/images/commons/feature-thumb-0.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/feature-thumb-0.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:43:59	1007999/1007999	---M--	200	added ('OK')	image/jpeg	etag:%226075b35f-f617f%22	http://quickdevs.com/demo/travi/images/commons/activities-13.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-13.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:44:17	1320746/1320746	---M--	200	added ('OK')	image/jpeg	etag:%226075b35d-14272a%22	http://quickdevs.com/demo/travi/images/commons/activities-12.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/activities-12.jpg	(from http://quickdevs.com/demo/travi/tours.html)
15:44:41	256392/256392	---M--	200	added ('OK')	image/jpeg	etag:%226075b368-3e988%22	http://quickdevs.com/demo/travi/images/commons/banner.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/banner.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:45:12	477972/477972	---M--	200	added ('OK')	image/jpeg	etag:%226075b385-74b14%22	http://quickdevs.com/demo/travi/images/commons/feature-thumb-2.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/feature-thumb-2.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:45:31	304723/304723	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a1-4a653%22	http://quickdevs.com/demo/travi/images/commons/travi-5.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-5.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:45:31	718617/718617	---M--	200	added ('OK')	image/jpeg	etag:%226075b384-af719%22	http://quickdevs.com/demo/travi/images/commons/feature-thumb-1.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/feature-thumb-1.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:46:22	435184/435184	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a2-6a3f0%22	http://quickdevs.com/demo/travi/images/commons/travi-6.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-6.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:46:30	826634/826634	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a0-c9d0a%22	http://quickdevs.com/demo/travi/images/commons/travi-4.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-4.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:47:07	587810/587810	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a4-8f822%22	http://quickdevs.com/demo/travi/images/commons/travi-8.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-8.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:47:08	600509/600509	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a3-929bd%22	http://quickdevs.com/demo/travi/images/commons/travi-7.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-7.jpg	(from http://quickdevs.com/demo/travi/tour-description.html)
15:47:59	598585/598585	---M--	200	added ('OK')	image/jpeg	etag:%226075b39f-92239%22	http://quickdevs.com/demo/travi/images/commons/travi-2.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-2.jpg	(from http://quickdevs.com/demo/travi/gallery-grid.html)
15:48:18	663015/663015	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a6-a1de7%22	http://quickdevs.com/demo/travi/images/commons/travi-3.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-3.jpg	(from http://quickdevs.com/demo/travi/gallery-grid.html)
15:49:06	726094/726094	---M--	200	added ('OK')	image/jpeg	etag:%226075b399-b144e%22	http://quickdevs.com/demo/travi/images/commons/travi-10.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-10.jpg	(from http://quickdevs.com/demo/travi/gallery-grid.html)
15:49:45	533902/533902	---M--	200	added ('OK')	image/jpeg	etag:%226075b39c-8258e%22	http://quickdevs.com/demo/travi/images/commons/travi-12.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-12.jpg	(from http://quickdevs.com/demo/travi/gallery-grid.html)
15:49:52	1021791/1021791	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a6-f975f%22	http://quickdevs.com/demo/travi/images/commons/travi-9.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-9.jpg	(from http://quickdevs.com/demo/travi/gallery-grid.html)
15:50:04	770899/770899	---M--	200	added ('OK')	image/jpeg	etag:%226075b39b-bc353%22	http://quickdevs.com/demo/travi/images/commons/travi-11.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-11.jpg	(from http://quickdevs.com/demo/travi/gallery-grid.html)
15:50:27	500944/500944	---M--	200	added ('OK')	image/jpeg	etag:%226075b39d-7a4d0%22	http://quickdevs.com/demo/travi/images/commons/travi-13.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/travi-13.jpg	(from http://quickdevs.com/demo/travi/gallery-grid.html)
15:50:33	31935/31935	---M--	200	added ('OK')	image/jpeg	etag:%226075b3aa-7cbf%22	http://quickdevs.com/demo/travi/images/commons/woman-avatar-6.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/woman-avatar-6.jpg	(from http://quickdevs.com/demo/travi/testimonials.html)
15:50:35	6447/6447	---M--	200	added ('OK')	image/png	etag:%226075b3ae-192f%22	http://quickdevs.com/demo/travi/images/icons/phone.png	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/icons/phone.png	(from http://quickdevs.com/demo/travi/faq.html)
15:50:35	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20May%202021%2010:50:45%20GMT	http://quickdevs.com/demo/travi/contact-us.html	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/contact-us.html	(from http://quickdevs.com/demo/travi/faq.html)
15:50:36	196825/196825	---M--	200	added ('OK')	image/jpeg	etag:%226075b3a9-300d9%22	http://quickdevs.com/demo/travi/images/commons/woman-avatar-5.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/woman-avatar-5.jpg	(from http://quickdevs.com/demo/travi/testimonials.html)
15:50:36	3122/3122	---M--	200	added ('OK')	image/png	etag:%226075b3ad-c32%22	http://quickdevs.com/demo/travi/images/icons/email.png	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/icons/email.png	(from http://quickdevs.com/demo/travi/faq.html)
15:50:37	4977/4977	---M--	200	added ('OK')	image/png	etag:%226075b3ac-1371%22	http://quickdevs.com/demo/travi/images/icons/clock.png	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/icons/clock.png	(from http://quickdevs.com/demo/travi/faq.html)
15:51:32	622199/622199	---M--	200	added ('OK')	image/jpeg	etag:%226075b397-97e77%22	http://quickdevs.com/demo/travi/images/commons/team6.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/team6.jpg	(from http://quickdevs.com/demo/travi/team.html)
15:52:43	783908/783908	---M--	200	added ('OK')	image/jpeg	etag:%226075b37b-bf624%22	http://quickdevs.com/demo/travi/images/commons/blogs-thumb-5.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blogs-thumb-5.jpg	(from http://quickdevs.com/demo/travi/blog-grid.html)
15:53:15	1300793/1300793	---M--	200	added ('OK')	image/jpeg	etag:%226075b39f-13d939%22	http://quickdevs.com/demo/travi/images/commons/team5.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/team5.jpg	(from http://quickdevs.com/demo/travi/team.html)
15:53:26	1045010/1045010	---M--	200	added ('OK')	image/jpeg	etag:%226075b375-ff212%22	http://quickdevs.com/demo/travi/images/commons/blogs-thumb-6.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blogs-thumb-6.jpg	(from http://quickdevs.com/demo/travi/blog-grid.html)
15:53:26	701392/701392	---M--	200	added ('OK')	image/jpeg	etag:%226075b377-ab3d0%22	http://quickdevs.com/demo/travi/images/commons/blogs-thumb-8.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blogs-thumb-8.jpg	(from http://quickdevs.com/demo/travi/blog-grid.html)
15:54:20	603099/603099	---M--	200	added ('OK')	image/jpeg	etag:%226075b376-933db%22	http://quickdevs.com/demo/travi/images/commons/blogs-thumb-7.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blogs-thumb-7.jpg	(from http://quickdevs.com/demo/travi/blog-grid.html)
15:55:10	643089/643089	---M--	200	added ('OK')	image/jpeg	etag:%226075b36c-9d011%22	http://quickdevs.com/demo/travi/images/commons/blog-prev-2.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blog-prev-2.jpg	(from http://quickdevs.com/demo/travi/blog-left-sidebar.html)
15:55:20	780280/780280	---M--	200	added ('OK')	image/jpeg	etag:%226075b36b-be7f8%22	http://quickdevs.com/demo/travi/images/commons/blog-prev-1.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blog-prev-1.jpg	(from http://quickdevs.com/demo/travi/blog-left-sidebar.html)
15:55:22	4653/4653	---M--	200	added ('OK')	image/png	etag:%226075b3ae-122d%22	http://quickdevs.com/demo/travi/images/icons/placeholder.png	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/icons/placeholder.png	(from http://quickdevs.com/demo/travi/contact.html)
15:55:23	6515/6515	---M--	200	added ('OK')	image/png	etag:%226075b3ae-1973%22	http://quickdevs.com/demo/travi/images/icons/telephone.png	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/icons/telephone.png	(from http://quickdevs.com/demo/travi/contact.html)
15:55:27	757103/757103	---M--	200	added ('OK')	image/jpeg	etag:%226075b36e-b8d6f%22	http://quickdevs.com/demo/travi/images/commons/blog-prev-3.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blog-prev-3.jpg	(from http://quickdevs.com/demo/travi/blog-left-sidebar.html)
15:55:32	480473/480473	---M--	200	added ('OK')	image/jpeg	etag:%226075b36e-754d9%22	http://quickdevs.com/demo/travi/images/commons/blog-prev-4.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blog-prev-4.jpg	(from http://quickdevs.com/demo/travi/blog-left-sidebar.html)
15:55:47	545075/545075	---M--	200	added ('OK')	image/jpeg	etag:%226075b370-85133%22	http://quickdevs.com/demo/travi/images/commons/blog-prev-5.jpg	C:/My%20Web%20Sites/TravelTwo/quickdevs.com/demo/travi/images/commons/blog-prev-5.jpg	(from http://quickdevs.com/demo/travi/blog-single.html)
